arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428696420000,1428696420000,4/10/2015,13:07:00:000,Fri Apr 10 13:07:00 MST 2015,13.12,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428696480000,1428696480000,4/10/2015,13:08:00:000,Fri Apr 10 13:08:00 MST 2015,13.15,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428696540000,1428696540000,4/10/2015,13:09:00:000,Fri Apr 10 13:09:00 MST 2015,13.29,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428696600000,1428696600000,4/10/2015,13:10:00:000,Fri Apr 10 13:10:00 MST 2015,12.81,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428696660000,1428696660000,4/10/2015,13:11:00:000,Fri Apr 10 13:11:00 MST 2015,12.57,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428696720000,1428696720000,4/10/2015,13:12:00:000,Fri Apr 10 13:12:00 MST 2015,12.41,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428696780000,1428696780000,4/10/2015,13:13:00:000,Fri Apr 10 13:13:00 MST 2015,12.65,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428696840000,1428696840000,4/10/2015,13:14:00:000,Fri Apr 10 13:14:00 MST 2015,12.76,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428696900000,1428696900000,4/10/2015,13:15:00:000,Fri Apr 10 13:15:00 MST 2015,12.86,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428696960000,1428696960000,4/10/2015,13:16:00:000,Fri Apr 10 13:16:00 MST 2015,12.81,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428697020000,1428697020000,4/10/2015,13:17:00:000,Fri Apr 10 13:17:00 MST 2015,13.19,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428697080000,1428697080000,4/10/2015,13:18:00:000,Fri Apr 10 13:18:00 MST 2015,13.38,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428697140000,1428697140000,4/10/2015,13:19:00:000,Fri Apr 10 13:19:00 MST 2015,13.22,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428697200000,1428697200000,4/10/2015,13:20:00:000,Fri Apr 10 13:20:00 MST 2015,13.05,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428697260000,1428697260000,4/10/2015,13:21:00:000,Fri Apr 10 13:21:00 MST 2015,13.05,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428697320000,1428697320000,4/10/2015,13:22:00:000,Fri Apr 10 13:22:00 MST 2015,12.76,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428697380000,1428697380000,4/10/2015,13:23:00:000,Fri Apr 10 13:23:00 MST 2015,12.76,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428697440000,1428697440000,4/10/2015,13:24:00:000,Fri Apr 10 13:24:00 MST 2015,13.24,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428697500000,1428697500000,4/10/2015,13:25:00:000,Fri Apr 10 13:25:00 MST 2015,13.67,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428697560000,1428697560000,4/10/2015,13:26:00:000,Fri Apr 10 13:26:00 MST 2015,13.81,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428697620000,1428697620000,4/10/2015,13:27:00:000,Fri Apr 10 13:27:00 MST 2015,13.64,Float32
